CUSTOMER_ID,GENDER,SENIOR_CITIZEN,PARTNER,DEPENDENTS,TENURE,PHONE_SERVICE,MULTIPLE_LINES,INTERNET_SERVICE,ONLINE_SECURITY,ONLINE_BACKUP,DEVICE_PROTECTION,TECH_SUPPORT,STREAMING_TV,STREAMING_MOVIES,CONTRACT,PAPERLESS_BILLING,PAYMENT_METHOD,MONTHLY_CHARGES,TOTAL_CHARGES,CHURN
4086-ATNFV,female,no,yes,yes,34,yes,no,dsl,yes,yes,yes,no,no,no,one_year,yes,mailed_check,60.8,2042.05,no
0468-YRPXN,male,no,no,no,29,yes,no,fiber_optic,no,no,yes,yes,yes,yes,month_to_month,yes,credit_card_automatic,98.8,2807.1,no
5996-NRVXR,male,yes,yes,no,40,yes,no,fiber_optic,yes,yes,yes,yes,yes,no,one_year,yes,credit_card_automatic,98.15,4116.8,no
3739-YBWAB,male,no,yes,no,36,no,no_phone_service,dsl,yes,no,yes,no,no,no,one_year,no,mailed_check,35.35,1317.95,no
7047-FWEYA,female,no,yes,no,46,yes,yes,fiber_optic,no,yes,no,yes,yes,yes,one_year,yes,electronic_check,103.15,4594.65,no
2000-MPKCA,female,no,no,no,58,yes,yes,fiber_optic,yes,yes,yes,no,yes,yes,one_year,yes,electronic_check,107.75,6332.75,no
9762-YAQAA,male,no,no,no,39,yes,yes,fiber_optic,no,yes,no,no,no,no,one_year,no,credit_card_automatic,81.4,3213.75,no
5949-EBSQK,male,no,yes,yes,4,yes,no,dsl,no,no,no,yes,no,yes,month_to_month,no,credit_card_automatic,61.45,229.55,yes
5473-KHBPS,female,no,yes,yes,52,yes,yes,fiber_optic,no,yes,yes,no,yes,no,one_year,yes,credit_card_automatic,95.7,4976.15,no
0100-DUVFC,male,yes,yes,no,70,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,one_year,yes,electronic_check,104.8,7308.95,no
5397-TUPSH,male,yes,yes,no,65,yes,no,fiber_optic,no,no,no,no,no,no,one_year,yes,bank_transfer_automatic,70.95,4555.2,no
8950-MTZNV,male,no,no,no,1,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,mailed_check,44.95,44.95,no
0326-VDYXE,female,no,yes,no,70,yes,yes,fiber_optic,no,no,yes,no,yes,yes,one_year,yes,electronic_check,97.65,6982.5,no
6773-LQTVT,female,yes,yes,yes,29,no,no_phone_service,dsl,no,yes,yes,no,no,no,month_to_month,yes,mailed_check,35.65,1025.15,no
7274-RTAPZ,male,no,no,no,1,yes,no,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,90.55,90.55,yes
0436-TWFFZ,female,no,no,no,67,yes,yes,dsl,yes,no,yes,yes,yes,yes,two_year,yes,mailed_check,85.25,5714.2,no
8566-YPRGL,female,no,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,mailed_check,19.5,19.5,no
0311-UNPFF,female,no,no,no,26,yes,no,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,bank_transfer_automatic,88.8,2274.35,yes
6609-MXJHJ,female,no,yes,yes,30,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,mailed_check,25.1,789.55,no
2669-OIDSD,female,no,yes,no,48,yes,no,fiber_optic,no,no,yes,yes,yes,yes,month_to_month,yes,credit_card_automatic,100.05,4834.0,no
8400-WZICQ,female,no,yes,yes,55,yes,no,dsl,yes,yes,no,no,no,no,month_to_month,no,electronic_check,55.7,3131.8,no
3834-XUIFC,male,no,no,no,7,yes,yes,fiber_optic,no,no,no,no,no,yes,month_to_month,yes,mailed_check,85.2,602.55,yes
9576-SYUHJ,male,no,no,no,37,yes,yes,fiber_optic,yes,no,no,no,yes,no,month_to_month,yes,electronic_check,91.15,3369.25,no
0410-IPFTY,female,no,yes,no,31,yes,no,fiber_optic,no,yes,no,no,no,yes,month_to_month,yes,bank_transfer_automatic,83.85,2674.15,no
2831-EBWRN,male,no,no,no,4,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,electronic_check,45.9,199.75,no
9430-NKQLY,male,no,yes,yes,72,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,credit_card_automatic,25.1,1790.8,no
8414-MYSHR,male,yes,no,no,5,yes,no,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,91.4,449.75,yes
0247-SLUJI,male,no,yes,yes,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,19.7,19.7,no
9402-ORRAH,female,yes,no,no,15,yes,no,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,91.5,1400.3,no
6483-OATDN,male,no,yes,yes,8,yes,no,dsl,yes,no,no,no,no,no,month_to_month,yes,credit_card_automatic,51.3,411.6,no
1293-HHSHJ,female,no,no,no,35,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,21.1,741.0,no
4840-ORQXB,female,yes,no,no,56,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,no,electronic_check,104.75,5841.35,no
7599-FKVXZ,male,no,yes,no,42,yes,yes,fiber_optic,no,no,yes,yes,yes,yes,month_to_month,yes,bank_transfer_automatic,106.15,4512.7,yes
3982-DQLUS,male,yes,yes,yes,65,yes,yes,fiber_optic,yes,yes,no,no,no,no,month_to_month,yes,electronic_check,85.75,5688.45,no
8610-ZIKJJ,female,no,yes,yes,2,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,20.3,31.9,no
3756-VNWDH,male,yes,yes,no,65,yes,yes,fiber_optic,yes,no,no,no,yes,yes,one_year,yes,electronic_check,100.75,6674.65,no
7801-KICAO,female,no,no,no,18,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,74.15,1345.75,no
7673-LPRNY,female,no,no,no,23,yes,yes,dsl,yes,no,yes,no,yes,yes,one_year,yes,electronic_check,78.55,1843.05,no
8229-TNIQA,female,no,no,no,4,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,mailed_check,45.3,196.95,yes
6060-QBMGV,male,no,yes,no,70,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,19.85,1433.8,no
7339-POGZN,female,no,no,no,4,yes,yes,dsl,no,no,no,no,no,no,month_to_month,no,electronic_check,50.7,214.55,no
2828-SLQPF,male,no,no,no,19,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,bank_transfer_automatic,45.0,865.85,no
4465-VDKIQ,female,no,no,no,18,yes,no,fiber_optic,no,yes,yes,no,no,no,month_to_month,no,electronic_check,77.8,1358.6,no
2921-XWDJH,female,yes,yes,no,38,yes,no,fiber_optic,yes,no,no,no,no,yes,month_to_month,yes,electronic_check,83.45,3147.15,no
6221-AVQYL,male,no,no,no,2,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,credit_card_automatic,73.25,131.05,yes
2558-BUOZZ,male,no,no,no,47,yes,yes,fiber_optic,yes,yes,no,no,yes,no,one_year,no,bank_transfer_automatic,94.8,4535.85,no
9257-AZMTZ,female,no,yes,yes,52,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,20.1,1078.75,no
0003-MKNFE,male,no,no,no,9,yes,yes,dsl,no,no,no,no,no,yes,month_to_month,no,mailed_check,59.9,542.4,no
0975-UYDTX,female,no,yes,no,26,yes,yes,dsl,yes,yes,yes,yes,yes,yes,one_year,yes,credit_card_automatic,90.1,2312.55,no
7743-EXURX,male,no,yes,yes,8,yes,no,dsl,no,no,yes,no,no,no,month_to_month,yes,electronic_check,51.05,415.05,yes
4682-BLBUC,male,no,yes,no,44,yes,no,dsl,no,yes,yes,yes,yes,no,one_year,yes,electronic_check,70.95,3250.45,no
0975-VOOVL,female,no,no,no,3,no,no_phone_service,dsl,no,yes,no,no,no,no,month_to_month,no,mailed_check,29.2,98.5,no
5968-VXZLG,male,no,no,no,2,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,bank_transfer_automatic,46.6,87.9,no
5569-KGJHX,female,no,yes,yes,9,yes,yes,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,bank_transfer_automatic,85.35,754.65,yes
4988-IQIGL,male,yes,no,no,1,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,75.35,75.35,yes
5201-FRKKS,male,no,no,no,25,yes,no,fiber_optic,yes,no,no,no,no,no,month_to_month,no,bank_transfer_automatic,74.3,1952.25,no
9799-CAYJJ,female,yes,yes,no,2,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,69.3,153.8,no
7730-IUTDZ,male,no,no,no,43,yes,no,fiber_optic,yes,no,no,no,no,no,month_to_month,yes,electronic_check,75.2,3198.6,yes
0426-TIRNE,female,no,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.9,20.9,yes
5443-SCMKX,female,no,yes,no,58,yes,yes,fiber_optic,no,yes,yes,no,no,yes,one_year,yes,electronic_check,94.3,5610.15,no
8295-KMENE,female,no,yes,yes,59,yes,yes,dsl,yes,no,yes,yes,yes,no,two_year,yes,mailed_check,76.45,4519.5,no
6738-ISCBM,male,no,no,no,44,no,no_phone_service,dsl,yes,no,yes,no,yes,yes,one_year,yes,electronic_check,54.0,2440.25,no
9821-BESNZ,male,no,no,no,66,yes,yes,fiber_optic,no,yes,no,yes,yes,yes,one_year,yes,electronic_check,104.25,6860.6,no
3678-MNGZX,male,no,yes,yes,68,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,19.95,1377.7,no
1335-NTIUC,male,no,no,no,9,no,no_phone_service,dsl,no,no,no,no,no,no,month_to_month,yes,electronic_check,24.95,190.25,no
2916-BQZLN,male,no,no,no,19,yes,yes,fiber_optic,yes,no,yes,no,no,no,month_to_month,yes,electronic_check,84.75,1651.95,no
4558-CGYCZ,male,no,no,no,4,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,19.75,78.3,no
2368-GAKKQ,female,no,no,no,70,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,yes,bank_transfer_automatic,113.65,7939.25,no
8710-YGLWG,male,no,no,no,1,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,mailed_check,44.9,44.9,no
3199-XGZCY,female,no,no,no,8,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,75.25,576.7,no
3785-KTYSH,male,no,no,no,53,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,24.6,1279.0,no
6814-ZPWFQ,male,yes,no,no,51,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,bank_transfer_automatic,25.0,1260.7,no
4063-EIKNQ,male,no,yes,yes,11,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,bank_transfer_automatic,20.95,267.35,no
6993-YCOBK,male,no,yes,yes,60,yes,yes,fiber_optic,yes,no,yes,yes,yes,yes,two_year,yes,electronic_check,110.6,6586.85,no
5206-HPJKM,male,no,no,no,17,yes,no,dsl,yes,yes,no,no,no,no,month_to_month,yes,credit_card_automatic,55.5,934.15,no
7587-RZNME,male,no,no,no,3,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,electronic_check,43.3,123.65,yes
0748-RDGGM,male,no,yes,no,70,yes,no,fiber_optic,yes,yes,yes,yes,yes,yes,one_year,yes,bank_transfer_automatic,109.5,7534.65,yes
8393-JMVMB,male,no,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,19.45,19.45,no
5019-GQVCR,male,yes,no,no,43,yes,yes,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,electronic_check,84.85,3645.6,no
6036-TTFYU,female,no,yes,no,16,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,19.6,314.45,no
2550-AEVRU,female,no,yes,yes,57,yes,no,dsl,yes,yes,no,no,no,no,one_year,no,electronic_check,53.45,3053.0,no
0969-RGKCU,male,no,yes,yes,37,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,credit_card_automatic,19.8,677.05,no
0378-CJKPV,female,no,yes,no,72,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,no,credit_card_automatic,112.1,7965.95,no
4706-AXVKM,female,yes,no,no,11,yes,yes,fiber_optic,no,no,no,no,no,yes,month_to_month,yes,credit_card_automatic,84.8,906.85,yes
5889-JTMUL,female,yes,yes,no,50,yes,yes,fiber_optic,no,yes,yes,no,yes,no,month_to_month,yes,electronic_check,95.05,4888.7,yes
9026-RNUJS,male,yes,no,no,5,yes,no,dsl,no,no,yes,no,no,no,month_to_month,no,electronic_check,50.35,237.25,yes
3746-EUBYR,male,no,yes,no,1,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,bank_transfer_automatic,74.6,74.6,yes
2332-EFBJY,male,no,no,no,16,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,mailed_check,19.7,342.4,yes
2880-FPNAE,male,yes,yes,no,2,yes,no,fiber_optic,no,no,yes,no,no,no,month_to_month,yes,electronic_check,74.2,140.1,no
1703-MGIAB,female,no,no,no,17,yes,yes,dsl,no,no,yes,yes,yes,no,month_to_month,yes,mailed_check,69.0,1108.0,no
4311-QTTAI,female,no,no,no,16,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,credit_card_automatic,19.35,295.55,no
9474-PHLYD,female,no,no,no,15,yes,no,dsl,no,no,yes,no,no,yes,month_to_month,yes,electronic_check,59.45,892.65,yes
4318-RAJVY,female,no,no,no,10,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,mailed_check,19.8,198.25,no
2165-VOEGB,female,no,no,yes,46,yes,no,fiber_optic,yes,yes,no,yes,yes,yes,one_year,yes,bank_transfer_automatic,105.2,4822.85,yes
3612-YUNGG,male,no,yes,yes,64,yes,yes,fiber_optic,no,yes,yes,yes,yes,yes,two_year,yes,credit_card_automatic,109.2,6741.15,no
2254-DLXRI,female,no,no,no,1,yes,yes,fiber_optic,no,yes,no,no,no,no,month_to_month,yes,mailed_check,79.15,79.15,no
5062-CJJKH,male,no,yes,yes,25,yes,no,dsl,no,yes,yes,no,no,no,one_year,no,mailed_check,53.65,1355.45,no
9028-LIHRP,male,no,yes,yes,71,yes,no,fiber_optic,yes,yes,yes,yes,yes,no,two_year,no,credit_card_automatic,100.2,7209.0,no
2219-MVUSO,male,no,no,no,8,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,mailed_check,45.15,438.4,yes
1053-MXTTK,female,no,yes,yes,72,yes,no,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,yes,bank_transfer_automatic,108.65,7726.35,no
1530-ZTDOZ,female,no,yes,no,49,no,no_phone_service,dsl,yes,no,no,no,yes,no,month_to_month,no,bank_transfer_automatic,40.65,2070.75,no
1301-LOPVR,male,no,yes,yes,29,no,no_phone_service,dsl,yes,yes,yes,yes,no,yes,one_year,yes,credit_card_automatic,55.35,1636.95,no
0853-TWRVK,male,no,yes,no,72,yes,yes,fiber_optic,yes,yes,yes,yes,no,yes,two_year,no,bank_transfer_automatic,105.6,7581.5,no
8914-RBTSB,male,no,yes,no,31,yes,yes,fiber_optic,no,yes,yes,no,yes,no,month_to_month,no,electronic_check,93.8,3019.5,yes
6212-ATMLK,female,no,no,no,50,yes,yes,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,95.7,4729.75,no
8200-LGKSR,male,no,yes,no,71,yes,yes,dsl,yes,no,yes,yes,yes,yes,two_year,no,electronic_check,83.2,6126.1,no
1568-BEKZM,male,yes,yes,no,70,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two_year,no,credit_card_automatic,90.05,6333.4,no
0670-ANMUU,male,no,no,no,71,yes,yes,fiber_optic,yes,no,no,yes,no,yes,one_year,no,credit_card_automatic,97.65,6687.85,no
6897-RWMUB,male,no,yes,yes,61,yes,no,dsl,yes,yes,yes,yes,no,no,two_year,yes,bank_transfer_automatic,68.05,4158.25,no
0963-ZBDRN,male,no,no,no,32,yes,no,fiber_optic,no,no,no,yes,yes,yes,month_to_month,yes,electronic_check,96.2,3183.4,yes
7594-RQHXR,female,no,no,yes,1,yes,no,fiber_optic,no,no,no,no,no,yes,month_to_month,yes,electronic_check,79.6,79.6,yes
6999-CHVCF,male,no,no,no,68,yes,yes,fiber_optic,yes,yes,yes,no,no,yes,two_year,yes,bank_transfer_automatic,102.1,7149.35,no
6134-KWTBV,male,no,no,no,62,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,23.4,1429.65,no
1077-HUUJM,female,no,no,yes,7,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,71.05,472.65,no
6331-EWIEB,male,no,no,no,20,yes,yes,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,electronic_check,85.25,1734.5,yes
0895-LNKRC,male,no,yes,yes,6,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,19.45,113.5,no
2045-BMBTJ,female,yes,no,no,33,no,no_phone_service,dsl,yes,yes,yes,no,yes,yes,month_to_month,yes,bank_transfer_automatic,59.45,1884.65,no
8417-GSODA,male,no,yes,yes,28,yes,yes,fiber_optic,no,no,no,no,yes,yes,one_year,no,bank_transfer_automatic,92.2,2568.15,no
5171-EPLKN,male,no,no,no,27,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,19.85,470.0,no
4452-QIIEB,male,no,no,no,7,yes,no,dsl,no,no,no,no,no,no,month_to_month,no,mailed_check,43.9,278.4,no
5998-VVEJY,male,no,no,no,26,yes,yes,fiber_optic,no,no,no,yes,no,no,month_to_month,yes,electronic_check,80.5,2088.8,yes
1624-NALOJ,male,yes,no,no,5,yes,yes,fiber_optic,no,yes,no,no,no,yes,month_to_month,yes,electronic_check,89.8,502.6,yes
6741-EGCBI,male,yes,no,no,30,yes,yes,fiber_optic,yes,no,no,no,no,yes,month_to_month,yes,credit_card_automatic,90.5,2595.85,no
7820-ZYGNY,male,no,no,no,63,yes,yes,fiber_optic,no,yes,no,no,no,yes,one_year,no,credit_card_automatic,90.45,5825.5,no
4317-VTEOA,male,no,no,no,1,yes,no,dsl,no,yes,no,no,no,no,month_to_month,yes,electronic_check,50.75,50.75,yes
9677-AVKED,female,no,no,yes,53,yes,yes,dsl,no,yes,yes,yes,yes,yes,one_year,yes,electronic_check,84.6,4449.75,no
1670-SVOWZ,female,no,yes,yes,14,yes,no,fiber_optic,no,yes,no,yes,no,yes,month_to_month,yes,credit_card_automatic,89.65,1208.35,yes
2227-JRSJX,female,no,no,no,21,yes,no,fiber_optic,no,yes,no,yes,yes,yes,month_to_month,yes,bank_transfer_automatic,99.15,1956.4,no
9847-HNVGP,male,no,no,no,17,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,mailed_check,19.95,310.6,no
6696-YDAYZ,male,no,yes,yes,16,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,20.5,290.55,no
8980-WQFWL,female,no,no,no,35,yes,no,dsl,no,no,yes,no,no,yes,month_to_month,yes,electronic_check,62.1,2096.1,no
1730-ZMAME,female,yes,no,no,32,yes,no,fiber_optic,no,no,no,no,no,yes,month_to_month,yes,electronic_check,79.5,2665.0,no
6506-EYCNH,female,no,yes,yes,28,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,bank_transfer_automatic,19.55,543.8,no
4634-JLRJT,female,no,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,mailed_check,20.35,20.35,no
9501-UKKNL,male,no,no,no,59,no,no_phone_service,dsl,no,no,no,yes,yes,yes,month_to_month,yes,electronic_check,51.7,3005.8,no
2560-QTSBS,female,no,yes,yes,72,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,bank_transfer_automatic,23.3,1623.15,no
7541-YLXCL,male,no,no,no,36,yes,no,dsl,no,yes,no,yes,no,yes,one_year,yes,mailed_check,65.4,2498.4,yes
4795-WRNVT,female,no,no,no,40,yes,no,dsl,yes,yes,no,no,yes,no,month_to_month,no,mailed_check,65.1,2586.0,no
6080-TCMYC,male,no,yes,yes,40,yes,yes,fiber_optic,no,no,yes,no,no,no,month_to_month,yes,electronic_check,81.2,3292.3,no
0260-ZDLGK,female,no,no,yes,9,yes,no,dsl,no,no,yes,yes,yes,yes,month_to_month,yes,mailed_check,72.9,651.4,yes
7860-UXCRM,male,no,yes,yes,63,yes,no,dsl,yes,yes,yes,yes,yes,no,two_year,no,credit_card_automatic,74.5,4674.55,no
6357-JJPQT,female,no,no,no,3,yes,no,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,electronic_check,80.5,232.35,no
2292-XQWSV,male,no,yes,yes,40,no,no_phone_service,dsl,no,yes,yes,yes,yes,yes,one_year,no,mailed_check,60.3,2448.5,no
9552-TGUZV,male,no,yes,no,8,yes,no,fiber_optic,yes,no,no,no,no,no,month_to_month,yes,mailed_check,75.0,658.1,no
5913-INRQV,male,yes,yes,no,34,yes,no,fiber_optic,yes,no,no,yes,yes,no,one_year,no,mailed_check,90.15,3128.8,no
8722-NGNBH,male,no,no,no,5,no,no_phone_service,dsl,yes,no,yes,yes,no,no,month_to_month,no,mailed_check,40.0,223.45,yes
6210-KBBPI,male,yes,no,no,9,yes,yes,fiber_optic,no,yes,no,no,yes,yes,month_to_month,yes,credit_card_automatic,99.45,919.4,yes
9643-YBLUR,male,no,yes,no,9,yes,yes,dsl,no,yes,yes,no,no,yes,month_to_month,yes,credit_card_automatic,69.05,653.95,no
8734-FNWVH,male,no,yes,yes,31,yes,yes,dsl,no,no,no,no,no,yes,month_to_month,no,bank_transfer_automatic,59.7,1825.5,no
9447-YPTBX,female,no,yes,no,50,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,bank_transfer_automatic,19.85,943.1,no
0133-BMFZO,female,no,no,no,2,yes,no,fiber_optic,yes,yes,no,yes,no,no,month_to_month,yes,electronic_check,86.25,181.65,yes
6128-CZOMY,female,no,no,no,1,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,electronic_check,45.65,45.65,yes
